"USD","Brent","RU","US","USD_real","Brent_real","date","year","id","dlog_Brent","dlog_USD"
0.03038,107.65,0.765610350646916,0.973427105427453,0.0396807592456527,110.588660825023,2014-01-01,"2014",1,NA,NA
0.03015,107.65,0.765610350646916,0.973427105427453,0.039380345334313,110.588660825023,2014-01-02,"2014",2,0,-0.00759957399443278
0.03007,106.65,0.765610350646916,0.973427105427453,0.0392758535390644,109.561362535891,2014-01-03,"2014",3,-0.00933277889301287,-0.0026569261727567
0.03007,106.65,0.765610350646916,0.973427105427453,0.0392758535390644,109.561362535891,2014-01-04,"2014",4,0,0
0.03007,106.67,0.765610350646916,0.973427105427453,0.0392758535390644,109.581908501673,2014-01-06,"2014",5,0.000187511720032063,0
0.03012,107.01,0.765610350646916,0.973427105427453,0.0393411609110948,109.931189919978,2014-01-07,"2014",6,0.00318233140151847,0.00166140593125519
0.03009,106.83,0.765610350646916,0.973427105427453,0.0393019764878766,109.746276227935,2014-01-08,"2014",7,-0.00168350208111345,-0.000996512289738849
0.03005,106,0.765610350646916,0.973427105427453,0.0392497305902523,108.893618647955,2014-01-09,"2014",8,-0.00779969184572948,-0.00133022966073737
0.0303,106.83,0.765610350646916,0.973427105427453,0.0395762674504041,109.746276227935,2014-01-10,"2014",9,0.00779969184572948,0.00828505153410708
0.03026,106.83,0.765610350646916,0.973427105427453,0.0395240215527798,109.746276227935,2014-01-11,"2014",10,0,-0.00132100415511394
0.03026,106.92,0.765610350646916,0.973427105427453,0.0395240215527798,109.838733073956,2014-01-12,"2014",11,0.000842105312921504,0
0.02999,105.59,0.765610350646916,0.973427105427453,0.0391713617438158,108.472426349411,2014-01-13,"2014",12,-0.0125172214522946,-0.00896271559929174
0.02997,105.25,0.765610350646916,0.973427105427453,0.0391452387950037,108.123144931107,2014-01-14,"2014",13,-0.00322519725593207,-0.00066711143234599
0.02988,105.97,0.765610350646916,0.973427105427453,0.039027685525349,108.862799699281,2014-01-15,"2014",14,0.0068175626242537,-0.0030075210639553
0.0299,105.48,0.765610350646916,0.973427105427453,0.0390538084741612,108.359423537607,2014-01-16,"2014",15,-0.00463467370165915,0.000669120132024137
0.02971,106.32,0.765610350646916,0.973427105427453,0.0388056404604457,109.222354100477,2014-01-17,"2014",16,0.00793205291990429,-0.00637479092212434
0.02972,106.32,0.765610350646916,0.973427105427453,0.0388187019348518,109.222354100477,2014-01-18,"2014",17,0,0.000336530375041999
0.02957,106.2,0.765610350646916,0.973427105427453,0.0386227798187607,109.099078305782,2014-01-20,"2014",18,-0.00112930559715174,-0.00505988598517249
0.02942,106.8,0.765610350646916,0.973427105427453,0.0384268577026696,109.715457279261,2014-01-21,"2014",19,0.00563381771825622,-0.00508561869109458
0.02941,108.08,0.765610350646916,0.973427105427453,0.0384137962282635,111.030399089349,2014-01-22,"2014",20,0.0119137671258489,-0.000339962607387889
0.02926,107.58,0.765610350646916,0.973427105427453,0.0382178741121724,110.516749944783,2014-01-23,"2014",21,-0.00463693680684685,-0.00511335697392523
0.02892,107.89,0.765610350646916,0.973427105427453,0.0377737839823659,110.835212414414,2014-01-24,"2014",22,0.00287743271815177,-0.0116879983014142
0.02895,107.89,0.765610350646916,0.973427105427453,0.0378129684055841,110.835212414414,2014-01-25,"2014",23,0,0.00103680672844009
0.02879,106.94,0.765610350646916,0.973427105427453,0.0376039848150869,109.859279039739,2014-01-27,"2014",24,-0.00884426004266281,-0.00554209939491956
0.02876,107.41,0.765610350646916,0.973427105427453,0.0375648003918687,110.342109235631,2014-01-28,"2014",25,0.0043853580893698,-0.00104257177123879
0.02838,107.75,0.765610350646916,0.973427105427453,0.0370684643644379,110.691390653936,2014-01-29,"2014",26,0.00316044137390215,-0.0133008611209493
0.02859,107.7,0.765610350646916,0.973427105427453,0.0373427553269655,110.640025739479,2014-01-30,"2014",27,-0.0004641448215148,0.00737233460232423
0.02839,105.79,0.765610350646916,0.973427105427453,0.037081525838844,108.677886007238,2014-01-31,"2014",28,-0.0178935871636599,-0.00702003584934108
0.02843,105.79,0.771048190511907,0.97419200125691,0.0368718847276265,108.592556563294,2014-02-01,"2014",29,0,0.00140795517802905
0.02817,105.27,0.771048190511907,0.97419200125691,0.0365346814202335,108.058780881161,2014-02-03,"2014",30,-0.00492751873544961,-0.00918734377462727
0.02847,105.38,0.771048190511907,0.97419200125691,0.0369237621595331,108.171694967766,2014-02-04,"2014",31,0.00104438651790684,0.0105933194016647
0.02861,105.56,0.771048190511907,0.97419200125691,0.0371053331712062,108.35646347312,2014-02-05,"2014",32,0.00170664685398325,0.00490540577207277
0.02875,106.75,0.771048190511907,0.97419200125691,0.0372869041828794,109.577988591849,2014-02-06,"2014",33,0.0112101404736107,0.00488146018134072
0.02872,108.83,0.771048190511907,0.97419200125691,0.0372479961089494,111.713091320383,2014-02-07,"2014",34,0.0192973795992364,-0.0010440230633364
0.02868,108.83,0.771048190511907,0.97419200125691,0.0371961186770428,111.713091320383,2014-02-08,"2014",35,0,-0.00139372844860342
0.02868,108.95,0.771048190511907,0.97419200125691,0.0371961186770428,111.836270323952,2014-02-09,"2014",36,0.00110202968265849,0
0.02872,107.78,0.771048190511907,0.97419200125691,0.0372479961089494,110.635275039152,2014-02-10,"2014",37,-0.0107969488852779,0.00139372844860342
0.02873,108.2,0.771048190511907,0.97419200125691,0.0372609654669261,111.066401551644,2014-02-11,"2014",38,0.00388925390703054,0.000348128811174853
0.02865,108.27,0.771048190511907,0.97419200125691,0.0371572106031128,111.138255970393,2014-02-12,"2014",39,0.000646740910425159,-0.00278842983044969
0.02842,108.58,0.771048190511907,0.97419200125691,0.0368589153696498,111.45646839628,2014-02-13,"2014",40,0.00285912115449793,-0.00806032049179395
0.02845,109.05,0.771048190511907,0.97419200125691,0.0368978234435798,111.938919493594,2014-02-14,"2014",41,0.00431926417033335,0.00105503790338535
0.02844,109.05,0.771048190511907,0.97419200125691,0.0368848540856031,111.938919493594,2014-02-15,"2014",42,0,-0.000351555637299494
0.02835,109.1,0.771048190511907,0.97419200125691,0.0367681298638132,111.990244078414,2014-02-17,"2014",43,0.000458400191386765,-0.00316957476127921
0.02815,110.63,0.771048190511907,0.97419200125691,0.0365087427042802,113.560776373923,2014-02-18,"2014",44,0.0139264072077951,-0.00707967558806155
0.02788,110.42,0.771048190511907,0.97419200125691,0.0361585700389105,113.345213117676,2014-02-19,"2014",45,-0.0019000231909212,-0.00963776869337662
0.0279,110.49,0.771048190511907,0.97419200125691,0.0361845087548638,113.417067536425,2014-02-20,"2014",46,0.000633742269185333,0.000717102934997271
0.02815,109.84,0.771048190511907,0.97419200125691,0.0365087427042802,112.749847933758,2014-02-21,"2014",47,-0.00590025766536861,0.00892066575837935
0.02806,109.84,0.771048190511907,0.97419200125691,0.0363920184824903,112.749847933758,2014-02-22,"2014",48,0,-0.00320227991138466
0.02806,110.13,0.771048190511907,0.97419200125691,0.0363920184824903,113.047530525717,2014-02-23,"2014",49,0.00263672471713683,0
0.02815,110.71,0.771048190511907,0.97419200125691,0.0365087427042802,113.642895709635,2014-02-24,"2014",50,0.00525268369452281,0.00320227991138466
0.02794,109.59,0.771048190511907,0.97419200125691,0.0362363861867704,112.493225009655,2014-02-25,"2014",51,-0.0101680403960742,-0.00748800075688383
